Nitrogen,Phosphorus,Potassium,pH,Humidity,Temperature,Soil Type,Period of Month,Crop
46.9732631321357,42.3193496692647,66.9498280860609,8.202834510228326,60.83935325049907,15.68814039888715,Clayey,Rabi,Sugar
89.69416468774665,45.12917373293208,35.41980453345587,5.615960842252745,55.84650232376848,24.140684605879223,Silty,Zaid,Sugar
90.77063645070055,44.692270690719525,35.44680875858636,6.71451624017406,56.02107429256583,25.88067480801295,Silty,Zaid,Sugar
57.364906516942355,41.323733517984735,12.5530699562395,6.199993552165686,62.799135061854855,20.335904580256518,Loamy,Kharif,Sugar
79.51063447888006,47.496050908613725,22.36806438448582,5.350990510908001,59.35599984173109,22.652219747757968,Silty,Zaid,Sugar
37.28362285024878,33.63893814258673,39.579768108103835,8.25552872920856,50.5645961909077,35.05809838788472,Clayey,Kharif,Sugar
75.9354149971871,48.81496246053071,55.21568311696926,6.2319192477257515,58.24909356344399,14.966753716843293,Silty,Kharif,Sugar
79.65231431661152,38.34885862613235,24.508235685422076,5.582766417248899,75.10183562285201,19.07004003596241,Loamy,Rabi,Sugar
23.29702261237631,14.250061617533934,63.9178659242607,7.381597302031295,53.82090400177153,21.131907762394796,Silty,Rabi,Sugar
79.22989293675236,37.89192387594953,23.655044077208522,5.765068026956958,74.88891117891414,18.62279502758425,Loamy,Rabi,Sugar
36.60336865179294,38.58817561213917,31.492939107383815,6.5630074771870515,88.0839801548564,26.381924268286376,Silty,Rabi,Sugar
46.188475571807295,42.67915515163856,66.56749928826027,6.994524453069168,60.804071050400786,15.997360016142911,Clayey,Rabi,Sugar
36.8519665618832,38.350934833259736,32.174770089640255,6.134856881830985,86.73097905346074,27.21454680726036,Silty,Rabi,Sugar
87.03388155367455,42.781004722724745,19.519935452310374,6.338491360193494,76.3254885823916,29.54222202420389,Silty,Kharif,Sugar
68.67517177670872,33.02804590208923,16.862041075193808,5.957846641154755,53.44287072628859,19.572556438472635,Clayey,Rabi,Sugar
37.70448783175105,34.10664069734971,39.019721755398905,6.472431502810505,50.52567291169943,34.686948131907265,Clayey,Kharif,Sugar
11.042282712276847,8.088195202317436,59.43146160316552,8.035971130747402,87.12353066688519,16.23613233883013,Silty,Kharif,Sugar
74.61329453515219,47.7291095173787,55.76903530056517,6.859176425382019,58.34105830241228,15.4149020899381,Silty,Kharif,Sugar
77.09221826347338,22.283666765727816,23.165245912275047,6.913206896084257,88.86149833979893,33.59266253146968,Silty,Rabi,Sugar
75.33423705499987,47.65655479376706,56.05666286356061,5.5637666265717725,58.85531642727938,15.960742648676964,Silty,Kharif,Sugar
10.578017519045046,8.005886592865515,58.17254606213955,7.133291638022615,86.42491887812346,15.92697645725188,Silty,Kharif,Sugar
10.029070236258598,26.559918232667172,12.826980658318634,6.266048588416202,72.20489740135358,17.7921650578265,Loamy,Rabi,Sugar
57.66562374327466,41.917818948769884,12.39398193289786,6.346090422229302,62.995970551452594,21.6226969082548,Loamy,Kharif,Sugar
25.256210416221577,20.824942891317008,29.74042712475674,5.026969075131192,50.83263006224015,26.681219497983058,Clayey,Kharif,Sugar
87.6825160938907,43.259998414046215,18.74095935542781,6.395956830293791,76.85518606627069,30.326044788580603,Silty,Kharif,Sugar
98.20742958251954,26.332074191746617,38.52197321624636,6.289679874058123,64.94915405096515,22.08249723436569,Clayey,Zaid,Sugar
71.56955423977857,48.241659199033485,76.12322530764686,7.270924039642921,83.142297554237,29.16411254770865,Loamy,Rabi,Sugar
59.00711057799809,27.273226143352293,34.624875145418166,7.2963208088381135,67.73748701731351,15.704265627414568,Clayey,Rabi,Sugar
72.1945844194092,48.53626228954575,76.51178805402733,8.114107041870534,83.44609836799287,29.212496690588463,Loamy,Rabi,Sugar
46.923111240945836,41.891957040855495,67.26606073963592,7.156968010090954,61.32143525797611,16.850870321550396,Clayey,Rabi,Sugar
10.2818760455067,26.82831454936368,12.13494376070176,5.551739824387219,71.88701155360204,17.04031107543619,Loamy,Rabi,Sugar
10.131202107774683,6.965797259286647,57.89047169148498,6.73086000261804,86.55620071081152,16.330531783138877,Silty,Kharif,Sugar
62.97321917896368,44.03422554539927,69.35515070964944,6.211994865199963,78.82566976621257,32.62784908380927,Silty,Kharif,Sugar
11.286954583155831,8.44483347540872,59.45634517655316,8.049471690617205,85.9652738437281,15.763809801203074,Silty,Kharif,Sugar
98.46178060310359,25.202142851463396,39.388353137858246,5.901767293711508,65.88049828932145,21.86160136399105,Clayey,Zaid,Sugar
47.03425446525965,41.773092301960745,66.4656825020023,7.529731470079066,61.29053035491383,16.449610115562766,Clayey,Rabi,Sugar
60.12203667995495,7.912203875257847,56.38329077810089,7.370184947341822,80.32926184442043,15.935816758979955,Silty,Zaid,Sugar
23.17557383478534,13.608890545419372,63.945694378594915,6.937425860647309,54.33246936131662,20.756794235485252,Silty,Rabi,Sugar
75.06299162522082,48.1704861974941,55.78258407717181,6.478035825532739,58.80025761951405,15.465092702222359,Silty,Kharif,Sugar
63.00809545833276,42.703943591685665,69.1047814832113,6.586978001050897,79.12421532816275,32.042731571163806,Silty,Kharif,Sugar
74.76425383602985,26.44002103666615,44.69639732178533,8.062558381292769,68.04252842754101,27.941651418884643,Clayey,Kharif,Lentils
38.74869425659745,10.666100246109917,70.26770207099591,6.46598445745388,87.10106338409884,21.76896228380638,Silty,Zaid,Lentils
32.085120270847206,11.23248260393654,61.058567018321355,7.511081694404653,78.03576456018479,16.215565899643806,Clayey,Rabi,Lentils
81.15868531527683,10.75439727215909,70.9518427987353,7.040768006053538,85.67879223873146,18.30270670379779,Silty,Kharif,Lentils
86.88488012585903,18.574800517814328,51.93415607432002,7.571902628778747,87.67453696076323,21.12253841955049,Silty,Rabi,Lentils
25.655493083812154,33.22403116813617,55.24374435964327,7.0163008011219485,86.51549969415102,21.022882865048135,Loamy,Rabi,Lentils
52.374577753395684,22.13847613981502,60.49882052045515,6.706095898965507,86.15507238348997,31.39946321346687,Silty,Zaid,Lentils
24.866154610502722,33.591586612043876,55.95250416573096,6.507201965846652,86.60330848942881,19.821374481340506,Loamy,Rabi,Lentils
67.62198467523426,32.90471592919461,21.347312661879226,7.095461770358205,76.5357112017837,15.199010747948995,Silty,Zaid,Lentils
81.15011374630387,32.203010880494176,17.599103068318026,6.953160499811202,76.6728336656842,32.34543410109633,Clayey,Zaid,Lentils
26.38354994265833,32.79393783324304,56.618729795259476,7.09990612019539,86.46189324443706,20.177969146655077,Loamy,Rabi,Lentils
52.465410164502806,48.67473887455919,20.729026526324862,5.224878513901304,67.85253444081448,32.94900838284827,Silty,Rabi,Lentils
29.22840972648618,5.924331083133775,46.70714452133909,5.441632797014958,79.34339198354424,23.6995025306393,Clayey,Kharif,Lentils
74.62803818848124,27.29748931030366,44.347999617476624,6.622553173369522,67.49168190849775,26.566562494605492,Clayey,Kharif,Lentils
97.6399662790662,22.072244577817546,71.41670617577377,5.288087529808269,63.711636818526244,20.958725338686868,Loamy,Rabi,Lentils
80.15180115886672,10.781317012504944,71.85739739095689,6.218986323489801,85.53637013208044,20.07583693269562,Silty,Kharif,Lentils
28.85263162274611,6.715541177344697,46.62538577174824,5.464081331111373,78.90303324842786,24.823267419480686,Clayey,Kharif,Lentils
80.33243829619337,10.56300347577519,71.17177109298152,6.570456715318393,85.12540704821315,18.398960975718918,Silty,Kharif,Lentils
97.80845553554566,21.669512210341026,70.29846822082867,5.978245793973391,63.04625817995167,21.776207517744464,Loamy,Rabi,Lentils
81.21742141468704,12.038865945268705,79.90286902383546,7.727747993898557,52.62513519859748,19.25635148463698,Clayey,Rabi,Lentils
28.317279411532596,5.177495792045351,46.25525989566481,5.529071466740261,79.34523665087072,24.881930063257013,Clayey,Kharif,Lentils
38.51647511130152,29.69135872999541,24.088208584131145,5.853331496970243,60.10839302671507,23.105160726758722,Clayey,Zaid,Lentils
36.91161563933649,35.21769828783796,56.70472963657194,7.3354568718713695,74.43408760867221,17.384747005829958,Loamy,Kharif,Lentils
79.78375052794412,10.42361039615261,69.80647542974341,7.237097253971311,85.37507925874684,18.60429483659645,Silty,Kharif,Lentils
39.29126823101448,28.70462285410318,24.61508334527508,5.811572335368312,58.76881741868489,24.011052056295657,Clayey,Zaid,Lentils
80.76296625815402,11.859224210890849,80.3639859005772,7.3653870063456806,53.8484187808591,19.117922835565782,Clayey,Rabi,Lentils
80.80931951274198,12.485647902936533,79.27959428270434,7.849685993534305,52.449305678336756,18.613486422272803,Clayey,Rabi,Lentils
28.757416070957678,13.868597818373756,48.11123071515628,6.034270348407495,68.41519734267766,28.714553736027792,Silty,Rabi,Lentils
71.85338465910255,36.60332028863765,71.64381958782852,6.491422830732937,67.01476113465745,33.60091210700166,Loamy,Kharif,Lentils
29.319601626729142,14.017849613537315,48.468107717479405,6.187778530943342,68.87730183579741,29.41090320238762,Silty,Rabi,Lentils
97.60362476632008,21.49153645578825,70.60530730751366,6.640484484210852,62.73239919712,20.772566553018084,Loamy,Rabi,Lentils
63.58749823748773,12.626569800120794,32.38225497934247,7.649513348941915,80.31249409195964,26.403093407050616,Clayey,Rabi,Lentils
71.6626945928925,38.10644278427358,71.40916702544742,4.6094223682234,66.63947929618497,32.86633075009471,Loamy,Kharif,Lentils
32.43968194646507,10.515632100764241,61.54420207680648,7.223573937559866,79.09207369999966,17.057356859590396,Clayey,Rabi,Lentils
28.97385275045603,6.169596401861352,46.7994565840042,5.960962171529845,80.235276739985,24.103816697457216,Clayey,Kharif,Lentils
97.01218317780491,20.968840836928877,70.2710231704579,5.926267125868074,63.45426691051713,21.167977845949274,Loamy,Rabi,Lentils
67.75713368262936,40.03986577960317,71.22962117911396,7.262107611718301,62.126679555593704,22.63038092144083,Loamy,Rabi,Lentils
68.01432960767319,34.33427318476544,21.037468402663546,7.821898305112363,76.04493611309744,15.601702262007532,Silty,Zaid,Lentils
97.88184726549791,22.425470214280054,70.50487263311905,6.160210605704643,63.823990486999655,20.632924133934818,Loamy,Rabi,Lentils
62.889236974406344,13.43446087525766,32.76789365742462,7.310741507810342,80.6969194617505,26.47309235675455,Clayey,Rabi,Lentils
66.42520357489832,13.731013586118372,66.54647091381369,6.651341409530446,62.50609765251206,20.33671760842143,Clayey,Zaid,Chickpeas
41.59490533230193,42.93726857200977,56.21387427278882,7.041415925462643,53.50635565469695,26.685110808223417,Silty,Rabi,Chickpeas
73.2500387147713,30.97419889193912,37.6932595640727,8.056565988731954,51.895154257949784,19.567972688838314,Clayey,Kharif,Chickpeas
41.11764695398301,44.103210556295124,56.113296219248724,6.361253536544897,52.45848105522432,25.758055986101347,Silty,Rabi,Chickpeas
31.218209818744104,6.352121163444614,55.254263874799996,6.389039856778469,67.36163881814024,19.83360519779578,Silty,Kharif,Chickpeas
43.915823378104974,17.85842881652795,44.23203023040387,6.082449395751474,56.924422639813926,23.64901633955109,Loamy,Rabi,Chickpeas
52.77009093055352,19.383341189945046,61.43602376917138,7.297273709505445,57.611248960299136,25.41307216938899,Loamy,Zaid,Chickpeas
76.70025764048816,10.853576030107389,19.667841372771615,7.301114405777224,63.73122942053216,26.21142260479138,Clayey,Zaid,Chickpeas
52.697784392469494,31.645573396571617,43.02494218730833,6.4027305553799865,84.3866415759624,24.748431069188438,Clayey,Zaid,Chickpeas
94.76929870190583,11.25590084335603,13.84068232336483,7.575937683235411,78.76963156789849,20.75205071204569,Silty,Kharif,Chickpeas
21.904766148598426,35.75525356888514,74.91645691491216,7.4254524533831985,61.695942736081285,18.01219371388912,Loamy,Kharif,Chickpeas
22.15708329769167,14.858309823128769,12.69275936228072,6.831183277203,69.2384888558212,18.945444790691237,Clayey,Rabi,Chickpeas
69.66145798229284,48.86668937980714,63.297486268688445,6.54441302631253,75.47186693844482,30.4005778282801,Silty,Rabi,Chickpeas
73.5619331204689,31.59840861309007,37.16510248723692,8.201990190613591,53.17360225473173,18.223037320068112,Clayey,Kharif,Chickpeas
22.82694971954331,15.06546427832182,12.798010569970877,5.137236883040568,69.22609127491644,18.757966535323323,Clayey,Rabi,Chickpeas
22.84262998983278,35.41614212368661,73.85794829219749,7.792684716236274,61.373400572131324,18.041905971333037,Loamy,Kharif,Chickpeas
66.05471219188344,14.465676737637121,66.87799215197762,6.4418915402708965,63.55387158977891,20.731583843558255,Clayey,Zaid,Chickpeas
97.98490821133225,15.55202411857318,58.0179710995252,5.47535106723733,79.8487148424637,32.856231468918,Silty,Rabi,Chickpeas
41.867374980098546,41.68115219349702,55.84587863592054,6.759739815917514,52.145787303298334,26.476130094700355,Silty,Rabi,Chickpeas
98.0100071903787,15.612082492957576,56.89745797819389,4.9858795689974285,79.32306225630747,32.38424094265681,Silty,Rabi,Chickpeas
44.4239493887058,18.49573817995197,43.38296575928255,6.934502718276508,57.15152267061493,23.377478314355642,Loamy,Rabi,Chickpeas
85.6454652483831,11.262788465471827,65.20006637415388,7.239726626628693,61.25892130946836,28.42969404422468,Silty,Zaid,Chickpeas
22.720878031075273,35.85583211037916,76.04544933634315,6.698372738610624,60.78452150692909,17.807859423163517,Loamy,Kharif,Chickpeas
52.18769756932467,19.689149111094398,60.72594216987289,6.666137100095207,57.124631225384,25.445451522290348,Loamy,Zaid,Chickpeas
28.439137056368587,38.3630368742976,59.25126249107049,7.438149404693934,75.93362345959194,25.369537015763886,Silty,Kharif,Chickpeas
45.88142264802587,20.686445685598756,34.959430120009266,7.0759281612086395,81.20699288443973,24.488405109415442,Loamy,Rabi,Chickpeas
13.45053617507014,7.254876383102406,19.993975585080626,6.433236284030824,53.53805034473133,33.6780380693376,Clayey,Kharif,Chickpeas
85.3284374392938,10.702953411445824,64.99146566628201,6.621184620641733,62.119092081837245,27.40631392826248,Silty,Zaid,Chickpeas
40.35410960252802,42.29576694670592,56.47552211639262,6.449220400114736,52.99326716508672,26.881262113205068,Silty,Rabi,Chickpeas
80.3210312649743,22.241632314049447,28.938071200407297,7.013903537930414,71.42043916844632,24.301162326213547,Clayey,Zaid,Chickpeas
42.02245523105602,7.942923416812212,42.85523262320753,5.570521342142332,66.79766441955267,30.160714521630325,Clayey,Kharif,Chickpeas
78.81116671457893,22.2496850729455,28.16004708821214,7.74011693791541,71.60680212958603,23.642313042777552,Clayey,Zaid,Chickpeas
40.95759309202013,46.580922358444305,35.7454628740907,5.3685190062913035,86.84548677824634,30.132336957722604,Loamy,Zaid,Chickpeas
22.536023740454787,36.01062174058777,75.42695796265784,8.061596871943339,61.988010854788776,18.103869902123865,Loamy,Kharif,Chickpeas
85.20796429282592,10.141810602706116,64.4634696815793,6.049849159822127,61.33084317671823,28.22896492308741,Silty,Zaid,Chickpeas
40.66429199671643,47.10717182413921,35.67815765338839,6.580288381183767,87.77137716120278,28.811087584790524,Loamy,Zaid,Chickpeas
32.206676970073566,5.242520662207754,56.127108278598705,5.4739074419712095,67.92612912214739,19.003359980934547,Silty,Kharif,Chickpeas
57.37049361516793,14.681133828107242,57.72149773729672,6.805984762778029,53.884586645382335,22.094237342908205,Loamy,Zaid,Chickpeas
13.293582661211175,16.52267349476776,51.724700161157195,6.785562511273702,78.56049470501453,21.01528113460751,Silty,Zaid,Chickpeas
76.1388339545284,9.758773781981423,19.613608691388745,7.448860716344325,63.241004658103584,26.288469868424563,Clayey,Zaid,Chickpeas
75.89143590284282,31.36895623650372,65.40671775712781,7.777211424554939,59.351455661169574,34.46566368962113,Loamy,Kharif,Dried Beans
13.402354146682615,30.342877215304842,44.54192097225948,7.36654905674279,84.3589980257521,29.866207204710484,Loamy,Rabi,Dried Beans
64.49348559766764,26.224177393006876,69.877711882722,6.495305477325953,65.90839099281568,20.106841895887428,Clayey,Rabi,Dried Beans
32.97969071917434,14.57575740991123,72.0345772969625,7.682483567512797,55.761716253304,33.26197148208962,Loamy,Kharif,Dried Beans
93.24798405142086,42.720642672634185,62.97877579086241,5.9162698449626365,58.48632110130548,23.67014623127163,Clayey,Rabi,Dried Beans
89.39576014330056,31.899955580481418,36.5213600533845,7.404692554086791,74.94153990866876,17.424849031818276,Loamy,Rabi,Dried Beans
59.390390240876606,16.593810368707842,47.548997350638075,7.255855900071721,50.23178572399219,24.02557337436272,Silty,Kharif,Dried Beans
52.127176123506864,21.922923909322385,18.7270875613858,5.758684603276712,85.01915728426034,31.988093887255317,Clayey,Zaid,Dried Beans
37.88424628941344,29.232256905810246,68.91017554992226,6.847403318373879,86.43419930158748,26.291620620686093,Silty,Kharif,Dried Beans
51.94468925574778,22.270072476386016,18.704507854428595,5.423623884142398,84.46537512338604,32.281888183688416,Clayey,Zaid,Dried Beans
52.35400584752086,23.62610638461121,19.180079400452403,6.3780407011888505,85.03493816178768,31.586757908863238,Clayey,Zaid,Dried Beans
42.54365905646145,10.682886390755229,11.412094572299823,6.570219739500111,69.98917394317974,33.81737020897608,Silty,Rabi,Dried Beans
68.55853921904311,30.445630329518742,52.08795225206132,5.887080301357193,68.80147237326257,19.7999505730608,Loamy,Zaid,Dried Beans
89.31187691554825,28.888681260772007,70.42772000700285,6.719131412943784,55.76234736760482,18.07649961781926,Loamy,Kharif,Dried Beans
72.8612134066917,31.953570060502955,16.821713577108245,6.695127923960785,53.63437083289517,30.880120984070253,Clayey,Rabi,Dried Beans
10.345284519121948,18.667547636908246,31.73228893042769,6.062342949850783,57.15488865193664,35.17983543553875,Loamy,Zaid,Dried Beans
64.19445564120785,26.889758001285035,69.18183027019177,6.545786355462361,64.87011057347816,20.028541726530484,Clayey,Rabi,Dried Beans
63.88361630178729,25.801679013360474,70.11192911357323,6.03136166383806,66.36523673096124,20.538276767368018,Clayey,Rabi,Dried Beans
41.37860722854609,10.312567469493263,10.603862501352147,6.339356761041738,69.7175235086639,32.81943839686976,Silty,Rabi,Dried Beans
42.70227595531733,41.1327331558106,63.26951497738759,5.890568273929435,73.00725327452675,31.901011497113313,Loamy,Zaid,Dried Beans
43.00729623283418,41.512837340738045,61.57926754951898,6.89208580868056,73.95093145195965,32.48709092237877,Loamy,Zaid,Dried Beans
14.244014205410235,30.3505167751783,44.954835176577355,7.35627033608802,84.73347729503493,29.477872434581457,Loamy,Rabi,Dried Beans
51.484263198340415,22.739725928469504,20.109790444248567,5.545723506793145,84.5692661595564,33.131195528810764,Clayey,Zaid,Dried Beans
26.391453925034067,19.91279093041719,44.25064277069176,5.52970324446235,71.0782986257225,17.12969400381334,Clayey,Kharif,Dried Beans
90.14589549678048,31.547947598039443,36.598985484834174,7.189523039545,75.82144917467733,17.48921791388049,Loamy,Rabi,Dried Beans
60.598374658282545,34.770770393622584,67.27540028060767,7.028020652978167,72.91202682516209,23.171154879813855,Clayey,Kharif,Dried Beans
19.932462284122924,46.32813559847007,44.64000549330501,6.698861838854679,75.9795865691101,21.98513663954036,Loamy,Rabi,Dried Beans
88.76525874017156,27.55494525203866,71.84221729633644,7.057461096478591,55.782470129864556,18.16372251138778,Loamy,Kharif,Dried Beans
79.8117437195188,29.913788353959013,23.055700700105554,7.44165287454654,49.53917342529462,24.42757967603894,Loamy,Rabi,Dried Beans
26.45543608536056,19.38944321170406,43.34158918261315,5.981501579420965,70.71988533018498,17.96048853187687,Clayey,Kharif,Dried Beans
42.463881717135955,9.732967054188203,11.597248665100926,6.586442747782844,69.95080635191714,33.749702433222986,Silty,Rabi,Dried Beans
50.69136680761967,24.05589203721093,71.64494275130649,5.222939318765668,49.75606067169846,16.106112523164427,Silty,Zaid,Dried Beans
71.0772414401132,20.655055609192054,10.4591758856186,6.376273181109924,63.046148262517484,25.416408598368196,Clayey,Rabi,Dried Beans
89.74886153711967,31.773702577964404,36.33908352181677,5.912973832300881,75.64212837143776,17.78633887674119,Loamy,Rabi,Dried Beans
42.94416859812633,40.95352860264433,61.73782063403154,6.479105317724187,73.25486885108924,32.26584989911434,Loamy,Zaid,Dried Beans
38.23762478007608,29.063413840903497,68.5615995637428,6.408829017863948,84.4584477965262,27.004412864088167,Silty,Kharif,Dried Beans
29.651289044967676,21.092547456969335,59.44987477535659,6.684785609231638,58.71081722256096,30.712040242760732,Loamy,Zaid,Dried Beans
51.61914344343088,21.144776021071127,18.64524366020917,5.660709483044595,84.35144173626445,33.778348712412374,Clayey,Zaid,Dried Beans
64.21055399398668,26.596706615096046,69.76389813050669,6.657575671812342,63.96172376394687,19.414769195616728,Clayey,Rabi,Dried Beans
14.771178932697095,29.818036268734406,44.35378609097666,7.632886056235529,83.62139005375204,30.31063595737973,Loamy,Rabi,Dried Beans
87.33933643668756,30.46194612441003,80.30311120450902,6.468825158919692,73.49530603475564,29.899168663803003,Silty,Zaid,Green Peas
51.374404410076906,37.572385269323306,14.159429197130438,5.8931707314847355,67.16741778101878,16.76620474354491,Silty,Rabi,Green Peas
18.63704526676609,45.746088184866444,34.86118136445357,5.911626797296486,88.25984765148209,33.77411141067359,Silty,Rabi,Green Peas
11.009830532916363,25.391112068214547,48.78232580528463,7.422443784859723,58.31456494797655,17.124621637260574,Clayey,Kharif,Green Peas
50.79427226917208,37.64610149482429,12.772982954556989,6.975457250215198,66.84120776996238,17.560976741136653,Silty,Rabi,Green Peas
73.10698403706913,5.332522677100603,35.243385031572636,7.2288578069164915,65.16035995216174,19.259399730180437,Loamy,Rabi,Green Peas
72.82331946056257,24.45212710367817,72.43920523432935,6.637827832730758,79.75426182733369,27.77833670907656,Silty,Zaid,Green Peas
58.21768792785204,21.16930780515918,55.27059701699055,7.038215883046786,55.79567589255573,18.937697048761144,Silty,Zaid,Green Peas
82.0751933938344,13.015225358776148,17.917162006004453,6.536035362000887,62.472993628440484,15.990426775496815,Clayey,Kharif,Green Peas
51.80927229000541,36.74363662281534,13.673206783769842,8.02163573736767,66.54394898061786,18.013067253700985,Silty,Rabi,Green Peas
46.97494374261341,13.044173534576265,58.15324615420653,6.53708618997971,51.93755637164372,24.167310557385992,Clayey,Rabi,Green Peas
82.60520679560008,11.915485564139008,72.19690722320136,6.492030348845346,85.25609449470461,25.400484705018304,Loamy,Kharif,Green Peas
85.61450533141304,25.0848147711382,60.9330844775599,6.315987720175881,86.8410004900551,32.15604830273931,Clayey,Zaid,Green Peas
11.105156722475831,25.07123850965157,47.482626141926445,7.252656630705745,58.79912994144925,16.981623724171058,Clayey,Kharif,Green Peas
72.57219866861224,29.436798899020612,68.74913437389567,5.4088724099481835,73.10904997238465,19.416903369753783,Loamy,Zaid,Green Peas
83.00041241394216,11.105966166743956,72.98416521978392,5.927148354220977,84.92942277248277,26.112371922233102,Loamy,Kharif,Green Peas
72.11997218214982,28.869598911611945,68.54451866058668,6.168600231990639,73.25141107021363,18.833610492406436,Loamy,Zaid,Green Peas
11.566301360700066,20.166942724275447,52.24263733900085,6.531691998623737,82.29186777890783,28.635203982806935,Clayey,Kharif,Green Peas
26.074807766991736,45.87172598380411,26.512481325400646,7.592756273025981,81.62736451040259,19.395537632774563,Loamy,Kharif,Green Peas
57.99483551773159,21.340326560628778,55.81379688944026,6.013212593273814,55.49378658750547,19.4213258369466,Silty,Zaid,Green Peas
72.63358969068508,24.20320018392961,73.61407495962813,7.1772189976299074,80.6330313015669,26.940315182468048,Silty,Zaid,Green Peas
72.92082322605063,37.198861260566424,70.91037007150061,7.037973862216973,51.83552327706992,17.71899702108681,Clayey,Kharif,Green Peas
38.597980290706005,30.200492221498905,47.414598877417525,6.952328113444716,71.32072199877742,20.493167330211627,Clayey,Rabi,Green Peas
87.36370086728435,7.0269262892139635,30.243680533158905,5.942972296887892,74.98332089130814,17.092331282817344,Silty,Kharif,Green Peas
72.28330035785848,28.51614189715121,68.53166022861605,6.421299368199102,72.7681143208295,18.183183944384748,Loamy,Zaid,Green Peas
86.7477318271359,6.601108279881828,30.51030746146702,6.43821059217805,75.38332900129879,16.850654200200008,Silty,Kharif,Green Peas
33.71282687703064,33.2989348181704,26.721007205036916,7.259474678462729,82.5949285659364,31.384210904238326,Loamy,Zaid,Green Peas
32.867941893422454,33.82011479231732,25.77548070749687,6.335496436065804,81.91492426713737,31.173662178051625,Loamy,Zaid,Green Peas
12.504996762761664,43.836755405412724,37.885926614228794,5.038148056524259,52.91995031850721,22.52585002230568,Clayey,Zaid,Green Peas
10.111558579032883,17.429873597444068,66.1810412860961,8.077065496615218,88.20700051889155,34.65839128476402,Loamy,Kharif,Green Peas
82.32089449458982,11.364038789577952,73.22588435012709,7.357490191754403,85.92100887713256,25.241999421974125,Loamy,Kharif,Green Peas
70.69501164550289,22.138868154904497,79.82153781236082,6.587429004981224,52.37245160638215,29.12060653984283,Clayey,Zaid,Green Peas
71.92437047792635,10.93741778941686,45.22956366230412,6.154867252778539,54.68023653871533,33.30743557092072,Silty,Zaid,Green Peas
46.520286032427094,13.592810158040622,58.3868273870147,7.543985391372058,51.62811207393092,23.794401200905973,Clayey,Rabi,Green Peas
11.61689354036157,25.33054463110466,49.188940409341875,7.302021706019714,57.82803471598126,18.016418317614573,Clayey,Kharif,Green Peas
71.98763170739126,5.559367293417995,34.98174594169604,7.6268065511277,65.23663910034888,19.000409167607586,Loamy,Rabi,Green Peas
70.13765589701796,21.292398421817285,79.19624706282958,6.463040972828552,52.283738444877166,28.536645204143834,Clayey,Zaid,Green Peas
87.22630627778899,30.23591273202949,78.77519001540404,5.967091377750637,72.35893502461087,29.73303616846731,Silty,Zaid,Green Peas
86.03869826897247,5.532120641031498,51.693066126931875,5.816486211513322,67.40077810853448,24.823643500463852,Silty,Zaid,Green Peas
73.55288895109048,5.435455243750013,35.63767269784291,6.476751531771423,65.45065647812379,19.671072953221156,Loamy,Rabi,Green Peas
25.40212590978541,33.800809119530214,26.30365333189903,5.627806349886573,82.3073003280816,25.280286357008514,Clayey,Kharif,Yellow Peas
45.74678351516809,27.370675498282523,36.31458469354286,5.472336244699331,69.61230055670784,20.755904500990777,Silty,Kharif,Yellow Peas
31.532088715104887,45.50364782476812,71.30090671419207,6.956812845447795,85.53561699061986,16.108040400682434,Silty,Kharif,Yellow Peas
71.81678123968908,20.02220230758493,73.85814926124542,6.488509557841166,73.5482854626898,16.744988126444287,Silty,Zaid,Yellow Peas
83.92731006909759,17.198091155391424,28.194249209580338,6.365847265566879,87.62260366408823,21.73099735171795,Loamy,Rabi,Yellow Peas
98.40443079465746,26.344055525824732,44.76423337665522,6.474416809005517,69.30323868767154,34.73884894546387,Clayey,Kharif,Yellow Peas
71.0018690102161,20.725783487368545,74.89329506919586,7.109579538122412,72.48318355730888,16.568053068616145,Silty,Zaid,Yellow Peas
45.3890531625729,27.936550605209717,35.21782040705661,6.277832360948776,70.07361497121083,21.117576134455867,Silty,Kharif,Yellow Peas
44.77721297001669,49.7445110492838,33.320297789093864,7.149990357703075,78.1551536404608,27.405441010699548,Clayey,Zaid,Yellow Peas
68.25651385489071,38.8976100029375,35.652036991813546,6.650177121849003,79.96652392319623,18.066814364252547,Silty,Zaid,Yellow Peas
45.897506076600635,28.23456813019138,35.97804512624856,5.577886993308491,69.50161721313036,21.337537555064703,Silty,Kharif,Yellow Peas
97.97855119060209,26.089112803609613,43.928834568416285,6.764204297029044,70.09276861462044,33.802713488551845,Clayey,Kharif,Yellow Peas
87.17122161020687,40.86068563521813,25.810024862352815,6.794523898256796,77.7498110861882,23.373936349976322,Loamy,Rabi,Yellow Peas
20.1146828030973,43.658406970929065,52.70055389521439,5.665686825557917,69.68544975374867,16.035704390499852,Silty,Zaid,Yellow Peas
97.35497267749756,26.008773467890745,44.508858521284836,6.288682934232619,70.00959904703082,32.72348459761494,Clayey,Kharif,Yellow Peas
17.691560375419215,38.5719348227945,69.2650150776555,6.394395382507169,64.87940863217844,30.174935197989868,Silty,Rabi,Yellow Peas
38.95496161139806,30.764712147972364,12.985722610412802,5.018985491705907,86.62242865469686,18.03640003880189,Loamy,Kharif,Yellow Peas
91.46825361229257,39.86504271118791,30.242116448710192,5.877159130848757,56.858904040285914,15.249007337567674,Loamy,Kharif,Yellow Peas
